Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Rotation_X,Rotation_Y,Rotation_Z,Raycast_1,Raycast_2,Raycast_3,Raycast_4,Raycast_5,Raycast_6,Raycast_7,Raycast_8,Score,Pedal,Steering
-94.15825,1.3873,-214.1099,47.04063,-0.005786289,-27.01714,0.1609413,150.1753,0.2821837,100,51.62258,37.68984,36.80259,49.16092,85.18554,24.99041,21.3796,1,1,0.5686287
-93.22437,1.387607,-214.6656,46.73167,0.01558844,-27.74282,0.1818372,151.6931,0.2438145,100,51.52095,37.59482,36.7461,48.64174,88.39365,25.09272,21.55301,1,1,0.5485717
-92.29694,1.387878,-215.2356,46.39132,0.01376877,-28.47255,0.1979149,153.0843,0.2294031,100,51.27583,37.51735,36.74178,48.54648,91.35892,25.09585,21.75765,1,1,0.6023097
-91.37637,1.38781,-215.8196,46.02321,-0.003395113,-29.20351,0.2007353,154.3911,0.2491053,100,50.94707,37.29113,36.62725,48.54661,94.2169,25.03389,22.07505,1,1,0.6532001
-90.46329,1.387539,-216.4179,45.6302,-0.01367934,-29.93355,0.1924048,155.6463,0.2947573,100,50.62271,37.07329,36.51723,48.6104,97.14829,24.88598,22.39459,1,1,0.7153227
-89.55831,1.387403,-217.0305,45.21392,-0.006984564,-30.66122,0.1808984,156.8798,0.3516954,100,50.31557,36.88351,36.44453,48.72132,99.87579,24.8001,22.79736,1,1,0.7908842
-88.66209,1.387535,-217.6578,44.77524,0.006626846,-31.38551,0.1731588,158.1197,0.4074431,100,50.02581,36.72631,36.39495,48.78859,100,24.74334,23.19042,1,1,0.8341077
-87.7781,1.387888,-218.2929,44.17792,0.01752529,-31.78042,0.1548918,159.4708,0.451103,98.66202,49.66206,36.44962,36.18424,48.708,100,24.79572,23.60078,1,1,0.8969159
-86.9065,1.388237,-218.9361,43.56763,0.0173973,-32.17421,0.1404669,160.931,0.4830142,95.8774,49.38326,36.20706,35.99681,48.61894,100,25.00186,23.94871,1,1,0.9606864
-86.04746,1.388384,-219.5874,42.94234,0.007408055,-32.56686,0.1376829,162.4989,0.5087709,93.10901,49.19804,36.01701,35.83782,48.52993,100,25.29785,24.26137,1,1,0.9066906
-85.20163,1.388357,-220.2469,42.30024,-0.001298453,-32.95823,0.1472221,164.1359,0.5113352,90.15788,49.09691,35.84755,35.59736,48.2253,72.5526,25.67239,24.56409,1,1,0.8407521
-84.36958,1.388255,-220.9145,41.63974,-0.005044508,-33.34803,0.1626037,165.8069,0.4846425,87.27319,49.08137,35.56189,35.30772,47.95466,72.81694,26.11338,24.82281,1,1,0.7762896
-83.5516,1.38811,-221.5898,40.96016,-0.007218039,-33.73556,0.1742208,167.4846,0.4344359,84.5292,49.41718,35.32068,35.06605,47.74204,72.73622,26.61017,25.09086,1,1,0.7139692
-82.74792,1.38786,-222.2726,40.26159,-0.01257003,-34.11984,0.1742525,169.1477,0.371423,81.72135,50.24332,35.12104,34.82885,47.36554,72.83367,27.16657,25.39162,1,1,0.6675815
-81.95865,1.387419,-222.9626,39.54467,-0.02219689,-34.49977,0.1597244,170.7844,0.3074434,79.16902,52.00669,34.87438,34.47843,47.03765,100,27.76688,25.68183,1,1,0.6048445
-81.18242,1.387346,-223.6673,38.87472,-0.003582617,-35.22121,0.1637738,172.2888,0.2575898,76.91009,100,34.55199,34.19467,46.83415,100,28.29015,26.06594,1,1,0.5427293
-80.41969,1.387641,-224.3862,38.1785,0.01496822,-35.93134,0.1789055,173.6673,0.2275345,74.76408,100,34.25009,33.96894,46.56787,100,28.71867,26.44593,1,1,0.4808895
-79.67105,1.387884,-225.1191,37.45984,0.01233504,-36.62919,0.192511,174.9251,0.2114633,72.91066,100,33.9645,33.68179,46.35424,100,29.03307,26.86008,1,1,0.4183274
-78.9371,1.387808,-225.8655,36.72232,-0.003747574,-37.31404,0.1971203,176.0659,0.1987143,71.29987,100,33.66135,33.37964,46.24189,100,29.21238,27.30338,1,1,0.356379
-78.2183,1.387547,-226.6251,35.96944,-0.01308283,-37.98538,0.1933998,177.093,0.1805705,69.89265,100,33.25233,33.12689,46.22017,100,29.33087,27.77214,1,1,0.2904027
-77.51496,1.387411,-227.3978,35.20465,-0.006735026,-38.64285,0.1867612,178.0077,0.1525843,68.65973,100,32.85588,32.91895,46.09698,100,29.36693,28.26441,1,1,0
-76.82813,1.387529,-228.1834,34.4313,0.006090385,-39.28629,0.182517,178.7392,0.06939033,67.65725,100,32.461,32.70419,46.10166,100,29.24039,28.81201,1,1,-0.06469637
-76.15716,1.387739,-228.9817,33.65323,0.01105977,-39.91587,0.182144,179.3033,359.9693,66.84304,100,32.06576,32.44709,46.21889,100,29.05874,29.40831,1,1,-0.1185873
-75.50129,1.387816,-229.7924,32.87638,0.004414237,-40.53189,0.1839165,179.7162,359.8895,66.18317,100,31.66943,32.23603,46.43458,100,28.82444,30.04777,1,1,-0.1822539
-74.8601,1.387704,-230.615,32.10554,-0.00523873,-41.13482,0.1856868,179.9879,359.8455,65.65637,100,31.22498,32.06646,46.74047,100,28.5418,30.60688,1,1,-0.244661
-74.23349,1.387544,-231.4495,31.34436,-0.007855729,-41.72519,0.1864918,180.1263,359.8331,65.24698,100,30.73328,31.93543,47.08432,100,28.32335,31.17044,1,1,-0.2964472
-73.62149,1.3875,-232.2956,30.59586,-0.002264655,-42.3035,0.1864027,180.1414,359.8376,64.9408,100,30.24781,31.84066,47.46665,100,28.09747,31.76245,1,1,-0.3696745
-73.02422,1.387587,-233.153,29.86281,0.0043442,-42.87023,0.1857018,180.0338,359.8368,64.73514,100,29.76917,31.71782,47.94686,100,27.88169,32.38523,1,1,-0.4164512
-72.4415,1.387692,-234.0215,29.14792,0.005381958,-43.42582,0.1846206,179.8127,359.8224,64.62117,100,29.29864,31.59657,48.52208,100,27.74099,33.03868,1,1,-0.4792027
-71.87296,1.387712,-234.901,28.45411,0.0012224,-43.97072,0.1834272,179.4803,359.7912,64.59892,100,28.83704,31.51656,49.1949,100,27.63884,33.65786,1,1,-0.5451456
-71.31802,1.387644,-235.7912,27.78421,-0.002996798,-44.5053,0.1824957,179.0375,359.7477,64.62108,100,28.38514,31.47814,49.97014,100,27.5753,34.19814,1,1,-0.6116248
-70.77602,1.387573,-236.6919,27.14098,-0.003077465,-45.02989,0.1820876,178.4851,359.7004,64.59734,100,27.94375,31.48205,50.8542,100,27.5715,34.77007,1,1,-0.6759985
-70.24618,1.387564,-237.603,26.52711,6.647348E-05,-45.54469,0.1820853,177.8241,359.6575,64.65733,100,27.51387,31.52943,51.85498,100,27.66085,35.37883,1,1,-0.7198787
-69.7277,1.387609,-238.5242,25.94511,0.002618868,-46.04979,0.1821454,177.0622,359.6271,64.8017,100,27.09686,31.62038,52.97742,100,27.81909,36.02665,1,1,-0.7852757
-69.21999,1.387647,-239.4553,25.39721,0.002138133,-46.54513,0.1818992,176.1985,359.6051,65.03999,100,26.64314,31.75763,54.23479,100,28.0606,36.51318,1,1,-0.8572057
-68.72298,1.387756,-240.3888,24.86489,0.00562361,-46.67839,0.1644342,175.1375,359.5791,65.23643,100,26.2054,31.96571,55.71671,100,28.4046,37.07766,1,1,-0.9028832
-68.23594,1.387858,-241.3249,24.36629,0.005210108,-46.80876,0.1434705,173.9039,359.5525,65.58865,100,25.79051,32.24632,57.43691,100,28.9027,37.72434,1,1,-0.9701034
-67.75811,1.387885,-242.2637,23.90476,0.00163818,-46.93561,0.1301184,172.5107,359.5237,66.12005,100,25.40164,32.60509,59.26164,79.485,29.3844,38.3664,1,1,-1
-67.28859,1.387898,-243.2054,23.48303,0.0009719265,-47.0582,0.1296584,170.9801,359.4985,66.56966,100,25.04119,33.04559,61.30543,80.30668,29.88462,38.93898,1,1,-1
-66.82639,1.388002,-244.1495,23.10345,0.005537977,-47.17559,0.1409021,169.3396,359.4832,67.11518,100,24.71051,33.56965,63.60365,83.21518,30.40961,39.59217,1,1,-1
-66.37065,1.388227,-245.096,22.76771,0.01148549,-47.28659,0.1580373,167.6111,359.4762,67.74947,100,24.41048,34.18044,66.17542,100,30.9272,40.24576,1,1,-1
-65.92063,1.388493,-246.0446,22.47682,0.01358787,-47.38982,0.1742459,165.8121,359.4722,68.25086,100,24.14159,34.8825,68.71729,100,31.31723,40.78944,1,1,-1
-65.47553,1.38869,-246.9949,22.23119,0.01004632,-47.48378,0.1847368,163.9568,359.4666,68.88725,100,23.90389,35.68159,71.53072,100,31.73972,41.41039,1,1,-1
-65.03449,1.388754,-247.9468,22.03078,0.003294409,-47.56687,0.1880731,162.0562,359.4587,69.41226,100,23.69715,36.58484,74.50019,100,32.19927,41.98737,1,1,-1
-64.59656,1.388703,-248.8999,21.87523,-0.002442696,-47.63747,0.1857351,160.1195,359.4512,69.96523,100,23.52085,37.60076,77.51095,42.64868,32.53678,42.48263,1,1,-1
-64.16077,1.388612,-249.8542,21.7639,-0.004556763,-47.69399,0.1806394,158.1538,359.4477,70.54585,100,23.37441,38.73981,80.74889,38.81207,32.86282,43.05568,1,1,-1
-63.72623,1.38854,-250.8091,21.69589,-0.003675493,-47.73487,0.1755614,156.1651,359.45,71.00757,100,23.25726,40.01463,83.92168,37.124,33.23169,43.51936,1,1,-1
-63.29209,1.3885,-251.7646,21.67011,-0.002169734,-47.75862,0.1720884,154.1577,359.4573,71.59267,100,23.16899,41.44071,87.29473,36.24589,33.52827,43.96098,1,1,-1
-62.85759,1.388467,-252.7201,21.68526,-0.001801618,-47.76385,0.1704011,152.1355,359.4667,72.00199,100,23.10934,43.03692,90.59691,35.82576,33.7654,44.482,1,1,-1
-62.42199,1.388419,-253.6753,21.73987,-0.002519275,-47.74928,0.1697501,150.1014,359.4749,72.48951,100,23.07818,44.82632,93.99111,35.7912,34.04968,44.82252,1,1,-1
-61.98459,1.388359,-254.6298,21.83239,-0.003039497,-47.71365,0.1692187,148.0578,359.4799,72.95242,100,23.07555,46.65606,97.3912,35.81102,34.29238,45.21134,1,1,-1
-61.54466,1.388315,-255.5831,21.96119,-0.002241582,-47.6558,0.1683301,146.0065,359.4814,73.34769,100,23.10165,48.65326,100,35.87705,34.44774,45.64185,1,1,-1
-61.10151,1.38831,-256.5349,22.12458,-0.0002759993,-47.5746,0.1672391,143.9491,359.4803,73.86353,100,23.15686,50.8822,100,35.99014,34.65363,45.90475,1,1,-1
-60.65443,1.388343,-257.4845,22.32084,0.001692504,-47.46902,0.1664977,141.8869,359.4778,74.18223,31.24399,23.24182,53.37856,100,35.96852,34.83938,46.24497,1,1,-1
-60.2028,1.388394,-258.4314,22.54817,0.002579907,-47.33809,0.1666098,139.8206,359.4751,74.60915,29.80859,23.35747,55.90461,100,35.95578,34.92032,46.57194,1,1,-1
-59.74601,1.388436,-259.3753,22.80474,0.002168683,-47.18098,0.1676942,137.7513,359.4725,75.01169,28.77673,23.50511,58.64166,100,35.99491,35.05446,46.79071,1,1,-1
-59.2835,1.388458,-260.3154,23.08865,0.001146346,-46.99694,0.169414,135.6795,359.4704,75.35875,27.97724,23.68646,61.70379,100,35.93132,35.18776,47.08865,1,1,-1
-58.8148,1.388465,-261.2513,23.39801,0.0004056752,-46.78531,0.1711739,133.6056,359.4688,75.82634,27.36098,23.90378,64.72667,84.72313,35.84842,35.20163,47.3327,1,1,-1
-58.33944,1.38847,-262.1823,23.73089,0.0002721441,-46.54551,0.1724518,131.5301,359.4677,76.1322,26.86512,24.15989,68.04485,85.48959,35.82104,35.27073,47.51496,1,1,-1
-57.85698,1.38848,-263.1079,24.08535,0.0005071962,-46.27704,0.1730052,129.4534,359.4671,76.52608,26.44733,24.45835,71.47737,100,35.71233,35.36168,47.77811,1,1,-1
-57.36704,1.388492,-264.0276,24.45947,0.0006007147,-45.97948,0.1729066,127.3756,359.467,76.94833,26.09347,24.8166,75.04437,100,35.56701,35.3157,47.96368,1,1,-1
-56.86927,1.388496,-264.9406,24.85131,0.0002171195,-45.6525,0.172429,125.297,359.4672,77.27812,25.79298,25.21478,78.74641,52.75496,35.48001,35.32646,48.11775,1,1,-1
-56.36334,1.388489,-265.8465,25.25897,-0.0003908384,-45.29584,0.171855,123.2178,359.4676,77.72961,25.54569,25.67237,82.54768,49.63201,35.32867,35.38958,48.35442,1,1,-1
-55.84898,1.388473,-266.7446,25.68053,-0.0008344233,-44.90933,0.1713622,121.138,359.4684,78.09888,25.34736,26.19822,86.39472,48.24992,35.12828,35.29092,48.50768,1,1,-1
-55.32594,1.388456,-267.6344,26.11413,-0.0008268881,-44.49289,0.1710057,119.0578,359.4692,78.49265,25.18254,26.78779,90.40984,47.64001,34.98832,35.25011,48.64252,1,1,-1
-54.79404,1.388448,-268.5152,26.55791,-0.0004283977,-44.0465,0.1707622,116.9772,359.4701,79.00257,25.04637,27.4865,94.29063,47.18086,34.80182,35.26859,48.86164,1,1,-1
-54.25309,1.388448,-269.3865,27.01004,-4.789829E-06,-43.57019,0.1705998,114.8964,359.4707,79.3472,24.93498,28.29842,98.33372,46.812,34.55336,35.15905,49.00926,1,1,-1
-53.70298,1.388452,-270.2476,27.46872,0.0002002967,-43.06409,0.1705021,112.8154,359.471,79.81581,24.84543,29.24906,100,46.43039,34.36684,35.07347,49.13428,1,1,-1
-53.14361,1.388456,-271.098,27.93219,0.0001953316,-42.52838,0.1704698,110.7342,359.471,80.30379,24.77519,30.37305,100,45.94928,34.15698,35.04781,49.34546,1,1,-1
-52.57492,1.388458,-271.937,28.39871,0.0001049089,-41.96331,0.1705116,108.6528,359.4706,80.72881,24.72239,31.71848,100,45.55893,33.86712,34.95423,49.51306,1,1,-1
-51.99687,1.38846,-272.7642,28.86658,8.586645E-05,-41.36917,0.1706229,106.5714,359.4702,81.28328,24.68538,33.35437,100,45.08329,33.64017,34.83065,49.63811,1,1,-1
-51.40947,1.388463,-273.5788,29.33414,0.0001551437,-40.74636,0.1708401,104.4899,359.4724,81.75829,24.66278,35.38281,100,44.58588,33.42239,34.7674,49.85137,1,1,-1
-50.81274,1.388458,-274.3803,29.79979,-0.000393467,-40.09526,0.1709708,102.4084,359.4801,82.27406,24.65347,37.96206,100,44.17916,33.09759,34.71208,50.06289,1,1,-1
-50.20678,1.388413,-275.168,30.26213,-0.002454262,-39.41539,0.1704165,100.3269,359.4938,82.90799,24.65657,40.53166,100,43.61911,32.8364,34.55757,50.19843,1,1,-1
-49.5917,1.388304,-275.9414,30.72048,-0.005708308,-38.7022,0.1683556,98.24553,359.5123,83.39125,24.67132,43.69243,100,43.11098,32.62943,34.46376,50.42477,1,1,-1
-48.96765,1.388132,-276.6997,31.17293,-0.008975849,-37.95582,0.1641436,96.16427,359.534,84.00804,24.70264,47.48286,100,42.67211,32.27606,34.43226,50.70169,1,1,-1
-48.33479,1.387919,-277.4424,31.61758,-0.01102163,-37.17648,0.1576561,94.08311,359.5575,84.63463,24.74959,51.32106,90.9067,42.06309,31.98674,34.29197,50.85917,1,1,-1
-47.69332,1.387697,-278.1688,32.05251,-0.01145657,-36.36446,0.1493987,92.00207,359.5819,85.22239,24.80481,55.8172,91.18095,41.54957,31.75991,34.17522,51.11079,1,1,-0.937652
-47.03602,1.387542,-278.8786,32.82789,-0.008079566,-35.54256,0.1608677,90.03016,359.6166,85.84516,24.89449,60.01695,100,41.10693,31.44961,34.10041,51.38946,1,1,-0.8762864
-46.36352,1.387583,-279.5711,33.58386,0.001762774,-34.68296,0.1813667,88.16544,359.6549,86.28839,25.01209,64.29389,100,40.59333,31.15776,34.02229,51.46685,1,1,-0.8203285
-45.67648,1.38767,-280.2458,34.31918,0.004138296,-33.78938,0.1971525,86.4046,359.6904,86.67286,25.15165,68.32436,100,40.20216,30.92877,33.82724,51.53354,1,1,-0.7562644
-44.97547,1.387665,-280.9021,35.03283,-0.0005125701,-32.8655,0.2010721,84.74753,359.7208,87.05495,25.30873,72.26797,70.313,39.90483,30.73259,33.66171,51.60219,1,1,-0.6920493
-44.26089,1.387589,-281.5395,35.72408,-0.004125737,-31.91486,0.1947704,83.19416,359.7466,87.32719,25.47936,75.91682,67.87551,39.49544,30.43435,33.5212,51.66438,1,1,-0.7437549
-43.533,1.387556,-282.1579,36.39247,-0.00182621,-30.94093,0.1846107,81.70743,359.7501,87.48948,25.65332,79.59948,66.79587,39.17662,30.18731,33.4056,51.54518,1,1,-0.8083709
-42.79208,1.38762,-282.757,37.03768,0.003391667,-29.94686,0.1766304,80.25349,359.7263,87.68114,25.84607,83.04127,66.34767,38.92844,29.98645,33.16396,51.4524,1,1,-0.8571526
-42.03857,1.387723,-283.3362,37.65936,0.005537276,-28.93454,0.1736061,78.81039,359.6857,87.91969,26.04089,86.76849,65.98714,38.63923,29.81715,32.96054,51.40098,1,1,-0.9301379
-41.27295,1.387762,-283.8948,38.25705,0.002444857,-27.90487,0.1748285,77.35291,359.6393,88.15129,26.22038,90.24504,65.68539,38.29063,29.5349,32.80141,51.41032,1,1,-0.9804845
-40.49584,1.387704,-284.4323,38.83017,-0.002343278,-26.85836,0.177966,75.86808,359.6011,88.34267,26.38302,94.1454,65.43033,37.99242,29.2962,32.69145,51.41095,1,1,-1
-39.71499,1.387755,-284.9498,39.03427,0.00263242,-25.87459,0.1644936,74.26464,359.5787,88.70586,26.51705,98.05203,64.9306,37.70661,29.0938,32.56213,51.43028,1,1,-1
-38.93065,1.38786,-285.4469,39.21899,0.005111624,-24.87527,0.146363,72.56629,359.5809,89.24366,26.63146,100,64.37248,37.25469,28.93216,32.41557,51.57715,1,1,-1
-38.13599,1.387829,-285.9212,39.72131,-0.001834914,-23.76099,0.1514829,70.88216,359.607,89.6467,26.74345,100,63.92063,36.84708,28.64745,32.31643,51.78756,1,1,-1
-37.3317,1.387725,-286.3725,40.19362,-0.005385988,-22.62756,0.1712852,69.20937,359.6383,90.08525,26.85894,100,63.32037,36.51375,28.41454,32.2658,51.97394,1,1,-1
-36.51856,1.387595,-286.8011,40.63565,-0.006555407,-21.47668,0.1909318,67.54561,359.6604,90.60166,26.98018,100,62.78093,36.16925,28.23161,32.21806,52.0917,1,1,-1
-35.69731,1.387512,-287.2066,41.04693,-0.004141275,-20.30973,0.199975,65.88897,359.6672,91.04536,27.09794,100,62.33791,35.75427,28.09751,32.08969,52.27433,1,1,-1
-34.8686,1.387526,-287.5888,41.42685,0.0007395613,-19.12789,0.1966493,64.23802,359.6613,91.47231,27.21214,100,61.73552,35.40995,27.84994,32.00912,52.52691,1,1,-1
-34.03301,1.387622,-287.9472,41.77472,0.004785916,-17.93217,0.1862302,62.59163,359.65,91.97913,27.32251,100,61.1968,35.13202,27.64414,31.97805,52.74124,1,1,-1
-33.19112,1.387725,-288.2815,42.08994,0.005174709,-16.72361,0.1761786,60.94894,359.6408,92.58076,27.42888,100,60.75073,34.75924,27.48696,31.99852,52.90886,1,1,-0.9900946
-32.34358,1.387766,-288.5911,42.37207,0.002002616,-15.50328,0.1716743,59.31246,359.6394,93.44918,27.53148,100,60.16038,34.40226,27.37789,31.90429,53.14489,1,1,-0.9258397
-31.49114,1.387731,-288.8758,42.62084,-0.001904191,-14.2724,0.1738312,57.70152,359.6545,95.00044,27.63181,100,59.63816,34.11824,27.18852,31.84365,53.43856,1,1,-0.8591359
-30.63453,1.387661,-289.1354,42.83626,-0.003744478,-13.03236,0.1801586,56.13235,359.6854,97.74162,27.73033,100,59.23438,33.90651,27.01198,31.82268,53.64281,1,1,-0.8063875
-29.77438,1.387611,-289.37,43.01883,-0.002858243,-11.7851,0.186612,54.61348,359.7223,100,27.82632,100,58.777,33.57446,26.88193,31.83837,53.78643,1,1,-0.7463525
-28.91129,1.387603,-289.5796,43.16935,-0.0006689405,-10.53282,0.1900415,53.15398,359.7567,100,27.91878,100,58.3565,33.3149,26.79582,31.80676,53.94986,1,1,-0.6823912
-28.04582,1.387629,-289.7643,43.28885,0.0009812141,-9.277685,0.1896158,51.76239,359.7841,100,28.0061,100,58.06204,33.12935,26.69746,31.71714,54.12255,1,1,-0.6315031
-27.1785,1.387656,-289.9242,43.37856,0.001209899,-8.021878,0.1866404,50.44143,359.8021,100,28.09927,99.91365,57.8824,33.01234,26.54491,31.65216,54.23601,1,1,-0.6231771
-26.30982,1.387671,-290.0591,43.43994,0.0006151426,-6.767527,0.1832522,49.17971,359.8069,100,28.19531,97.91208,57.58753,32.82107,26.43234,31.6129,54.22422,1,1,-0.6711756
-25.44018,1.387668,-290.1693,43.47448,-5.432367E-06,-5.516601,0.1809939,47.95022,359.7925,100,28.28131,97.78893,57.37554,32.6497,26.35747,31.60572,54.23444,1,1,-0.7400461
-24.5701,1.387662,-290.2549,43.48333,5.841255E-08,-4.27063,0.1802466,46.72466,359.76,100,28.3554,98.93056,57.21922,32.52449,26.31937,31.55456,54.28869,2,1,-0.8004982
-23.7002,1.387662,-290.3157,43.46698,0.0003977895,-3.030486,0.1804971,45.48311,359.719,100,28.41697,98.89705,57.10017,32.43814,26.2471,31.47755,54.40627,2,1,-0.8892741
-22.83109,1.387665,-290.3518,43.42535,0.000620867,-1.796526,0.1808587,44.20061,359.6757,100,28.46631,100,56.83744,32.35487,26.1411,31.4511,54.52085,2,1,-0.9235036
-21.96347,1.387669,-290.3632,43.35793,0.0005696976,-0.5688656,0.1809134,42.87456,359.644,100,28.50474,100,56.54617,32.16238,26.07292,31.47921,54.61533,2,1,-0.9760038
-21.09793,1.387669,-290.35,43.26387,0.0002160096,0.6526358,0.1806842,41.49696,359.6257,100,28.54144,100,56.27436,32.00314,26.0437,31.5679,54.80586,2,1,-1
-20.24,1.38769,-290.3177,42.90393,0.0009081984,1.60792,0.1617483,39.97943,359.6195,100,28.58043,100,55.94957,31.8466,26.0513,31.62588,55.17894,2,1,-1
-19.38512,1.387739,-290.2606,42.75352,0.002329376,2.825869,0.1587095,38.44047,359.6284,100,28.61395,100,55.4661,31.73638,25.98957,31.68324,55.56851,2,1,-1
-18.53382,1.387777,-290.179,42.5717,0.001835206,4.038426,0.1687968,36.88424,359.6433,100,28.64319,100,55.01683,31.53264,25.93179,31.7971,55.88604,2,1,-1
-17.68675,1.387729,-290.0733,42.35842,-0.002396083,5.244945,0.1825697,35.3141,359.6558,100,28.6692,100,54.63585,31.33954,25.91781,31.96958,56.29293,2,1,-1
-16.84454,1.387615,-289.9437,42.11359,-0.005646917,6.444702,0.1915553,33.73273,359.661,100,28.69273,99.89678,54.24661,31.19738,25.94792,32.14505,56.79504,2,1,-0.9821449
-16.00789,1.387537,-289.7904,41.83708,-0.003905931,7.63694,0.1925915,32.14801,359.6617,100,28.71407,96.88484,53.75908,31.10619,25.99106,32.24907,57.19967,2,1,-0.9193048
-15.17758,1.387568,-289.6135,41.52875,0.001372461,8.820868,0.1878995,30.58065,359.6686,100,28.73217,95.33244,53.36691,30.98443,25.9556,32.40252,57.60093,2,1,-0.8564127
-14.35429,1.387671,-289.4131,41.18887,0.004951807,9.995589,0.182038,29.0473,359.6867,100,28.74517,94.5266,53.07348,30.83294,25.96359,32.6015,58.05648,2,1,-0.8024358
-13.53854,1.387752,-289.1892,40.81842,0.003682911,11.15996,0.178675,27.55839,359.7131,100,28.75082,94.04482,52.73771,30.74349,26.01357,32.8381,58.5157,2,1,-0.7397017
-12.73082,1.387742,-288.9423,40.41899,-0.0007958126,12.31274,0.179018,26.12509,359.7433,100,28.74642,93.65012,52.42769,30.71422,26.10363,32.93362,58.7979,2,1,-0.6859319
-11.93159,1.387668,-288.6726,39.99249,-0.003956983,13.45274,0.1819818,24.75346,359.771,100,28.72931,93.36818,52.22724,30.74194,26.15127,33.05966,59.09624,2,1,-0.6314414
-11.14129,1.387603,-288.3805,39.54104,-0.003375077,14.57882,0.1854124,23.44861,359.7928,100,28.69662,93.19093,52.12878,30.68786,26.17269,33.21288,59.40189,2,1,-0.5671654
-10.36041,1.3876,-288.0662,39.06686,-0.0003383839,15.68997,0.1874893,22.21779,359.8104,100,28.64502,92.94082,52.07736,30.67713,26.22992,33.38882,59.66216,2,1,-0.5025854
-9.589428,1.38764,-287.7301,38.57226,0.001912953,16.78529,0.1875648,21.06698,359.8271,100,28.5734,92.79858,52.00171,30.72394,26.32063,33.51365,59.74069,2,1,-0.4383702
-8.828731,1.387678,-287.3725,38.05982,0.001705705,17.86395,0.186206,20.00085,359.8453,100,28.50615,92.76266,52.03243,30.82515,26.44238,33.55877,59.79396,2,1,-0.3920082
-8.078581,1.38768,-286.9937,37.53231,-7.108808E-05,18.92524,0.1845832,19.01747,359.8636,100,28.41595,92.82056,52.15897,30.97663,26.53716,33.61582,59.81727,2,1,-0.3183601
-7.339275,1.387657,-286.594,36.99262,-0.001354237,19.96854,0.1837693,18.12398,359.8853,100,28.29992,92.9687,52.37884,31.11963,26.59046,33.67996,59.79823,2,1,-0.2716617
-6.610935,1.387636,-286.1738,36.44365,-0.001155342,20.99341,0.1840801,17.31752,359.9069,100,28.15635,93.18987,52.68354,31.24806,26.67181,33.74947,59.73324,2,1,-0.3388057
-5.893302,1.387633,-285.7336,35.88841,-0.0001611018,21.99947,0.1848514,16.55939,359.9078,100,28.01916,93.38509,53.04174,31.4168,26.77999,33.82975,59.52039,2,1,-0.407467
-5.186337,1.387642,-285.2739,35.32939,0.0006560314,22.98641,0.1851804,15.81809,359.8815,100,27.88005,93.60296,53.35851,31.61601,26.91475,33.80381,59.31118,2,1,-0.4543715
-4.490297,1.387653,-284.7949,34.76761,0.0008798099,23.95426,0.1846697,15.07542,359.8385,100,27.72291,93.82532,53.66581,31.84043,27.07649,33.80733,59.12635,2,1,-0.5188401
-3.805455,1.387659,-284.2969,34.20313,0.0007003665,24.90328,0.1835382,14.31128,359.7907,100,27.55223,94.03407,53.97687,32.08474,27.19464,33.84713,58.98361,2,1,-0.5728032
-3.132102,1.387661,-283.7802,33.63552,0.0004916,25.83375,0.1823831,13.51293,359.75,98.46144,27.4109,94.21955,54.28209,32.34591,27.2926,33.9286,58.89613,2,1,-0.5066521
-2.47081,1.387668,-283.2452,33.06404,0.0003701019,26.74595,0.1820919,12.70852,359.7425,96.65501,27.25286,94.4071,54.60321,32.53218,27.41796,34.04443,58.84267,2,1,-0.4400848
-1.821756,1.387672,-282.692,32.48812,-6.162524E-05,27.64024,0.1830821,11.92064,359.7727,94.85368,27.07681,94.6151,54.95613,32.73254,27.57032,34.12975,58.71169,2,1,-0.3921136
-1.184707,1.387664,-282.1213,31.90844,-0.0008261288,28.51678,0.1848882,11.16128,359.8243,93.16409,26.9004,94.85207,55.3479,32.9662,27.74866,34.15141,58.52712,2,1,-0.3273402
-0.5593693,1.387645,-281.5334,31.32633,-0.001401025,29.37563,0.1865857,10.44523,359.8795,91.60642,26.73643,95.12753,55.78708,33.23558,27.95156,34.18858,58.33135,2,1,-0.272188
0.05454428,1.387626,-280.9288,30.7433,-0.001271349,30.21694,0.1873659,9.781273,359.9224,90.18513,26.5543,95.44543,56.27749,33.54127,28.09007,34.23734,58.11526,2,1,-0.2039684
0.6571146,1.387621,-280.3078,30.16088,-0.0004050911,31.04089,0.1870428,9.180655,359.9498,88.90842,26.36123,95.81073,56.79419,33.88467,28.22457,34.2929,57.86747,2,1,-0.1393426
1.248311,1.387633,-279.6707,29.58062,0.0005067873,31.84773,0.1860339,8.651386,359.9658,87.77743,26.19966,96.22561,57.3462,34.26643,28.38195,34.35136,57.57912,2,1,-0.09190148
1.828116,1.38765,-279.0179,29.00422,0.000778172,32.63776,0.1849929,8.194492,359.9754,86.77927,26.02077,96.68757,57.97025,34.62448,28.56096,34.34107,57.24716,2,1,-0.02619123
2.396454,1.387658,-278.3496,28.43356,0.0003064323,33.41126,0.1844594,7.816703,359.9886,85.89173,25.85268,97.19853,58.67052,34.99842,28.76063,34.28054,56.87543,2,1,0
