Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Rotation_X,Rotation_Y,Rotation_Z,Raycast_1,Raycast_2,Raycast_3,Raycast_4,Raycast_5,Raycast_6,Raycast_7,Raycast_8,Score
-71,2,371,0,0,-61,1,171,1,13,22,30,50,87,32,27,24,6
-71,2,370,0,1,-62,1,172,1,12,19,30,50,88,32,26,23,6
-71,2,368,0,1,-62,1,172,1,11,17,30,49,90,33,26,23,6
-71,2,367,1,1,-62,1,173,1,9,15,30,48,92,33,26,11,6
-71,2,366,1,1,-62,1,173,1,8,13,30,48,94,33,26,10,6
-71,2,365,1,1,-62,1,174,1,7,10,30,47,96,33,26,8,6
-71,2,363,1,1,-62,1,174,1,5,8,30,47,98,33,26,7,6
-71,2,362,1,1,-62,1,174,1,4,6,30,47,100,34,26,5,6
-71,2,361,2,1,-63,1,175,360,3,4,30,46,100,34,26,4,6
-71,2,360,2,1,-63,1,175,360,2,2,30,46,100,34,26,2,6
-71,2,358,2,0,-64,1,175,360,39,21,30,46,100,34,20,21,6
-71,2,357,2,0,-66,1,175,1,38,21,29,46,100,34,14,21,6
-71,2,356,2,0,-67,1,175,1,36,21,29,46,100,34,14,21,6
-71,2,354,2,0,-68,1,175,1,35,21,17,45,100,34,14,21,6
-71,2,353,2,0,-70,1,175,1,34,21,25,45,100,34,14,21,6
-71,2,351,3,1,-71,1,175,1,32,21,64,45,100,34,14,21,6
-71,2,350,3,1,-73,1,176,1,31,21,64,45,100,35,14,21,6
-70,2,348,3,1,-74,1,176,1,29,21,64,45,100,35,14,21,6
-70,2,347,3,0,-76,1,176,1,28,21,64,45,100,35,15,21,6
-70,2,345,3,0,-77,1,176,1,26,21,64,45,100,35,14,21,6
-70,2,344,3,0,-79,1,176,1,24,21,16,45,100,19,14,21,6
-70,2,342,4,1,-80,1,176,1,23,21,16,44,100,19,14,21,6
-70,2,340,4,1,-81,1,176,1,21,20,16,44,100,19,14,21,6
-70,2,339,4,1,-83,1,176,1,20,20,16,44,100,19,14,21,6
-70,2,337,4,0,-84,1,177,1,18,21,16,25,100,20,14,21,6
-70,2,335,4,0,-86,1,177,1,16,21,16,27,100,20,14,20,6
-70,2,334,4,1,-87,1,177,1,14,21,15,29,100,20,14,18,6
-70,2,332,4,1,-89,1,178,1,13,19,15,32,100,19,14,16,6
-70,2,330,4,1,-90,1,178,1,11,17,15,34,100,19,14,14,6
-70,2,328,4,1,-91,1,178,1,9,14,15,22,100,19,14,11,6
-70,2,326,4,0,-93,1,178,1,7,11,15,22,100,20,14,9,6
-70,2,324,4,5,-94,359,178,1,6,9,15,22,70,20,15,7,6
-69,2,323,5,15,-93,353,178,2,6,9,15,17,14,20,15,8,6
-69,3,321,5,24,-93,345,178,3,7,10,15,11,9,14,15,8,6
-69,3,319,5,35,-90,338,178,4,7,10,15,10,8,13,15,9,6
-69,4,318,6,43,-88,332,177,4,7,10,15,10,8,12,15,8,6
-69,5,316,6,55,-82,327,177,5,7,10,15,10,8,13,15,9,6
-69,6,315,7,65,-76,321,176,7,7,10,15,10,8,13,15,9,6
-69,8,313,7,69,-73,316,176,8,6,9,15,10,8,14,14,8,6
-69,9,312,8,78,-64,309,174,9,7,10,15,10,8,13,14,9,6
-68,11,311,9,86,-54,302,172,12,7,10,15,10,8,13,14,9,6
-68,13,310,10,90,-48,297,170,14,6,10,15,10,8,13,14,8,6
-68,14,310,10,97,-36,291,165,18,7,10,15,10,8,13,14,8,6
-68,16,309,12,101,-23,285,157,28,7,10,15,10,8,13,14,9,6
-68,18,309,12,103,-16,281,143,42,6,10,16,10,8,13,13,8,6
-67,20,309,13,105,-6,277,102,83,6,10,16,10,8,13,13,8,6
-67,22,309,14,105,9,280,53,133,7,10,16,10,8,13,13,9,6
-67,24,309,15,105,20,283,36,149,6,10,16,11,9,13,12,8,6
-66,26,310,16,104,29,289,26,160,6,9,17,11,8,14,12,8,6
-66,28,311,17,100,43,296,20,166,7,10,17,10,8,13,12,8,6
-66,29,312,18,93,56,303,17,170,7,10,17,10,8,13,11,9,6
-65,31,313,19,89,64,309,15,172,6,10,18,10,8,13,11,8,6
-65,33,314,20,82,75,315,14,174,6,10,18,10,8,13,10,8,6
-65,34,316,21,70,86,322,13,175,7,10,19,10,8,13,9,8,6
-64,35,318,22,61,95,328,13,176,6,9,20,11,9,14,9,7,6
-64,36,320,22,53,101,335,12,178,6,9,20,10,9,14,8,8,6
-63,37,322,23,40,108,343,12,179,6,10,21,10,8,13,8,8,6
-63,37,324,24,26,114,350,11,180,6,10,21,10,8,13,7,7,6
-62,37,326,24,12,117,355,11,180,6,9,22,11,9,12,6,7,6
-62,37,328,25,-3,120,2,11,181,6,9,23,11,9,11,5,6,6
-61,37,331,25,-18,121,9,11,181,6,9,24,11,9,9,5,5,6
-61,36,333,25,-36,119,16,12,182,6,9,24,11,9,8,4,4,6
-60,35,335,25,-53,116,25,13,186,6,9,25,9,8,6,3,4,6
-60,34,337,25,-67,111,32,14,187,6,8,26,10,9,5,3,3,6
-59,32,339,35,-74,94,37,25,194,6,11,25,10,9,3,2,3,6
-59,31,340,36,-89,80,42,35,199,6,18,25,10,9,3,2,3,6
-58,29,341,28,-96,55,48,50,215,9,32,19,8,8,2,2,3,6
-57,27,342,37,-93,43,54,51,223,9,21,15,8,9,2,2,3,6
-56,26,342,37,-94,42,59,51,231,8,11,10,7,9,3,2,3,6
-56,24,343,37,-94,42,63,52,237,7,7,7,7,10,3,2,3,6
-55,22,344,38,-94,26,69,67,247,7,9,11,7,8,3,2,3,6
-54,20,344,39,-97,13,71,83,259,7,13,19,8,8,3,2,3,6
-53,18,344,38,-98,-5,71,100,275,7,17,26,9,8,3,3,4,6
-53,17,343,36,-99,-20,70,114,289,7,18,26,10,9,4,3,4,6
-52,15,343,37,-99,-26,67,125,303,7,15,24,10,9,4,3,5,6
-51,13,342,37,-100,-28,64,132,314,6,12,19,9,10,4,4,6,6
-51,11,341,36,-96,-40,58,143,326,7,13,16,8,8,5,4,7,6
-50,9,340,36,-90,-56,51,149,334,7,14,16,7,8,5,4,8,6
-49,8,339,36,-82,-68,47,152,338,7,14,17,8,8,6,5,7,6
-48,6,338,36,-75,-77,42,155,341,7,14,20,9,9,6,5,7,6
-48,5,336,35,-66,-85,36,157,345,7,14,19,9,9,7,6,7,6
-47,4,334,35,-59,-90,30,159,349,7,14,17,8,9,7,7,8,6
-46,3,332,35,-51,-95,25,160,351,7,14,18,8,9,8,7,7,6
-46,2,331,35,-37,-101,18,161,354,7,14,17,8,2,1,1,1,6
-45,2,329,35,-23,-106,13,161,357,8,15,18,8,4,2,2,3,6
-44,2,326,35,-13,-109,8,162,358,11,22,20,9,6,3,2,5,6
-43,2,324,35,-4,-110,3,163,359,30,22,21,10,9,3,3,6,6
-43,2,322,35,5,-110,359,163,1,95,22,20,11,10,4,4,7,6
-42,2,320,35,8,-108,357,164,2,100,22,19,12,11,5,5,9,6
-41,2,318,34,8,-106,356,165,2,100,22,18,13,13,6,5,10,6
-41,2,316,33,7,-104,355,166,3,100,21,18,15,14,7,6,11,6
-40,2,314,33,7,-101,354,167,4,100,21,17,15,15,7,7,12,6
-39,2,312,32,6,-99,354,169,5,100,20,16,15,16,8,7,13,6
-39,3,310,31,5,-97,353,170,5,100,20,16,14,16,9,8,100,6
-38,3,308,31,5,-95,353,171,6,100,19,15,13,16,10,8,100,6
-38,3,306,30,4,-94,352,173,6,100,34,14,13,16,11,9,100,6
-37,3,304,29,3,-92,352,175,7,100,34,14,13,15,12,10,100,6
-36,3,303,29,3,-90,351,177,7,100,34,13,13,15,13,10,100,6
-36,3,301,28,2,-88,351,179,7,100,34,13,13,15,14,11,100,6
-35,3,299,28,1,-86,351,181,7,100,35,13,12,14,16,19,100,6
-35,3,297,27,1,-85,350,182,7,100,35,12,12,14,17,19,100,6
-34,3,296,27,0,-83,350,184,7,100,35,23,12,14,18,20,100,6
-34,3,294,26,0,-81,350,186,6,100,35,24,12,13,20,22,100,6
-33,3,292,26,-1,-80,350,187,6,100,35,23,12,13,21,30,100,6
-33,3,291,25,-1,-78,350,188,6,100,35,23,11,12,23,36,100,7
-32,3,289,25,-2,-76,349,190,6,100,66,22,12,12,24,100,100,7
-32,3,288,24,-3,-75,349,191,6,100,67,22,11,12,26,100,100,7
-31,3,286,24,-3,-73,349,192,6,100,68,21,11,11,27,100,100,7
-31,2,285,23,-4,-72,349,192,6,100,68,21,11,11,27,100,100,7
-30,2,283,23,-4,-70,349,193,6,100,34,20,10,10,25,100,100,7
-30,2,282,22,-4,-69,349,193,6,100,33,20,10,10,23,100,100,7
-30,2,281,21,-5,-68,349,194,6,100,33,19,9,9,22,100,100,7
-29,2,279,21,-4,-66,350,194,5,100,32,19,9,9,20,38,100,7
-29,2,278,21,-2,-65,351,195,3,100,31,18,12,10,20,39,100,7
-28,2,277,20,0,-64,353,195,1,100,31,18,17,13,21,39,100,7
-28,2,275,19,0,-64,356,195,360,100,30,18,20,19,23,39,47,7
-28,2,274,19,0,-62,357,195,359,100,29,17,20,24,25,40,47,7
-27,2,273,18,-1,-61,358,195,358,100,29,17,19,25,26,33,48,7
-27,2,272,18,-2,-60,360,195,357,100,28,16,19,26,27,25,48,7
-27,2,270,17,-2,-59,360,195,356,100,27,16,19,27,28,21,30,7
-27,2,269,17,-2,-58,1,195,356,100,26,16,18,29,34,20,24,7
-26,2,268,16,0,-58,2,195,358,62,25,15,18,30,39,27,27,7
-26,2,267,15,2,-58,2,194,359,62,24,15,17,31,39,42,41,7
-26,2,266,14,2,-58,2,194,360,72,24,14,17,32,41,42,52,7
-25,2,265,14,1,-57,2,194,2,78,23,14,17,33,42,43,53,7
-25,2,263,13,1,-56,2,194,3,81,22,14,16,34,44,43,53,7
-25,2,262,13,0,-55,2,194,4,82,22,13,16,36,45,43,54,7
-24,2,261,13,0,-54,1,194,4,93,21,13,16,37,46,44,54,7
-24,2,260,12,0,-53,1,194,4,100,21,13,15,38,47,44,55,7
-24,2,259,12,0,-53,1,195,4,100,20,12,15,39,48,44,55,7
-24,2,258,12,1,-52,360,195,4,100,20,12,14,40,49,45,55,7
-24,2,257,11,1,-51,360,196,3,100,20,12,14,41,50,45,55,7
-23,2,256,11,0,-51,360,197,2,100,20,12,13,43,51,45,54,7
-23,2,255,10,0,-50,360,197,2,100,19,11,13,43,52,46,54,7
-23,2,254,10,0,-49,360,198,1,100,19,11,13,41,52,46,54,7
-23,2,253,10,-1,-48,1,198,1,100,19,11,12,39,53,46,54,7
-23,2,252,9,0,-48,1,199,360,100,19,11,12,37,54,47,54,7
-23,2,251,9,1,-47,1,199,360,100,18,10,12,36,55,47,55,7
-22,2,250,8,1,-47,1,200,360,100,18,10,11,35,56,47,55,7
-22,2,249,8,1,-47,1,200,360,100,18,10,11,34,57,48,55,7
-22,2,248,7,1,-46,1,200,360,100,17,10,11,33,58,48,55,7
-22,2,247,7,0,-45,1,200,360,100,17,9,11,33,59,48,56,7
-22,2,246,7,0,-45,1,200,1,100,16,9,10,32,60,48,56,7
-22,2,246,6,0,-44,1,200,1,100,16,9,10,32,61,49,56,7
-22,2,245,6,1,-44,1,200,1,100,15,9,10,31,62,49,57,7
-22,2,244,5,1,-44,1,200,1,100,15,8,10,31,63,49,57,7
-21,2,243,5,1,-43,1,200,1,100,15,8,9,30,64,49,57,7
-21,2,242,4,0,-43,1,200,0,100,14,8,9,30,65,49,57,7
-21,2,241,4,0,-42,1,200,360,100,14,8,9,29,66,49,58,7
-21,2,240,4,0,-42,1,200,360,100,14,8,9,29,67,49,58,7
-21,2,239,3,1,-42,1,200,360,100,13,8,9,28,68,50,58,7
-21,2,239,3,1,-42,1,200,0,100,13,7,9,28,69,50,58,7
-21,2,238,2,0,-42,1,200,1,100,13,7,8,28,69,50,59,7
-21,2,237,2,0,-41,1,200,1,100,13,7,8,27,70,50,59,7
-21,2,236,1,0,-41,1,200,1,100,12,7,8,27,71,50,59,7
-21,2,235,1,1,-41,1,200,1,100,12,7,8,27,72,50,59,7
-21,2,234,1,1,-41,1,200,1,100,12,7,8,26,73,50,59,7
-21,2,234,0,1,-40,1,200,1,100,12,7,8,26,74,50,59,7
-21,2,233,0,0,-40,1,200,1,100,12,7,8,26,75,51,60,7
-21,2,232,0,0,-40,1,201,1,100,11,7,8,25,75,51,60,7
-21,2,231,-1,0,-40,1,201,1,100,11,7,7,24,76,51,59,7
-21,2,230,-1,1,-40,1,201,1,100,11,6,7,24,77,51,59,7
-21,2,230,-1,1,-39,1,202,1,100,11,6,7,23,77,51,59,7
-21,2,229,-2,1,-39,1,202,1,100,11,6,7,22,78,51,59,7
-21,2,228,-2,0,-39,1,203,1,100,11,6,7,21,78,51,59,7
-21,2,227,-2,0,-39,1,203,1,100,11,6,7,21,79,52,58,7
-21,2,226,-3,0,-39,1,204,1,100,11,6,7,20,80,52,58,7
-21,2,226,-3,1,-39,1,204,1,100,12,6,7,19,80,52,58,7
-22,2,225,-3,1,-38,1,205,1,100,12,6,7,19,81,52,58,7
-22,2,224,-4,0,-38,1,205,1,100,12,6,7,19,81,52,58,7
-22,2,223,-4,0,-38,1,206,1,100,12,6,7,18,82,52,57,7
-22,2,223,-4,0,-38,1,206,1,100,12,6,7,18,83,52,57,7
-22,2,222,-5,1,-38,1,206,360,100,12,6,7,18,83,52,57,7
-22,2,221,-5,1,-37,1,206,360,100,12,6,7,18,84,52,57,7
-22,2,220,-5,1,-37,1,207,360,100,12,6,7,18,85,52,57,7
-22,2,220,-6,0,-37,1,207,0,100,12,6,7,18,85,52,57,7
-22,2,219,-6,0,-37,1,207,1,100,12,6,7,18,86,52,57,7
-23,2,218,-6,0,-37,1,207,1,100,12,6,7,18,87,52,57,7
-23,2,217,-7,1,-37,1,207,1,100,12,6,7,18,88,52,57,7
-23,2,217,-7,1,-36,1,207,1,100,12,6,7,18,88,52,57,7
-23,2,216,-7,1,-36,1,207,1,100,12,6,7,18,89,52,57,7
-23,2,215,-8,0,-36,1,207,1,100,12,6,7,18,90,52,57,7
-23,2,214,-8,0,-36,1,207,0,100,12,6,7,19,91,52,57,7
-23,2,214,-8,0,-36,1,207,1,100,12,6,7,19,91,52,57,7
-24,2,213,-8,1,-36,1,207,1,100,12,6,7,19,92,52,57,7
-24,2,212,-9,1,-35,1,207,1,100,13,7,7,19,93,52,57,7
-24,2,212,-9,0,-35,1,207,1,100,13,7,7,20,93,52,57,7
-24,2,211,-9,0,-35,1,207,1,100,13,7,7,20,93,52,57,7
-24,2,210,-9,0,-35,1,207,1,100,13,7,7,20,92,52,57,7
-25,2,209,-9,1,-35,1,207,1,100,13,7,7,20,92,52,57,7
-25,2,209,-10,1,-35,1,207,1,100,13,7,7,21,93,51,57,7
-25,2,208,-10,1,-35,1,207,1,100,13,7,8,21,94,51,57,7
-25,2,207,-10,0,-35,1,207,1,100,13,7,8,21,94,51,57,7
-25,2,207,-10,0,-34,1,207,1,100,13,7,8,22,95,51,57,7
-26,2,206,-10,0,-34,1,207,1,100,14,7,8,22,96,51,56,7
-26,2,205,-11,1,-34,1,207,1,100,14,7,8,22,96,51,56,7
-26,2,205,-11,1,-34,1,208,1,100,14,7,8,22,97,51,56,7
-26,2,204,-11,1,-34,1,208,1,100,14,8,8,22,98,51,56,7
-27,2,203,-11,0,-34,1,208,1,100,15,8,8,22,98,51,56,7
-27,2,202,-11,0,-34,1,209,1,100,15,8,8,22,98,51,55,7
-27,2,202,-11,0,-34,1,209,1,100,16,8,8,22,99,51,55,7
-27,2,201,-12,1,-34,1,210,1,100,16,8,8,22,99,51,54,7
-27,2,200,-12,1,-34,1,211,1,100,16,8,9,22,100,51,54,7
-28,2,200,-12,1,-33,1,211,1,100,17,8,9,21,100,51,54,7
-28,2,199,-12,0,-33,1,212,1,100,17,8,9,21,100,51,53,7
-28,2,198,-12,0,-33,1,212,1,100,18,9,9,21,100,51,53,7
-29,2,198,-12,1,-33,1,212,1,100,18,9,9,21,100,51,53,7
-29,2,197,-13,1,-33,1,213,1,100,19,9,9,21,100,51,52,7
-29,2,196,-13,1,-33,1,213,0,100,19,9,9,22,100,51,52,7
-29,2,196,-13,1,-33,1,213,360,100,20,9,9,22,100,51,52,7
-30,2,195,-13,0,-33,1,214,360,100,20,9,9,22,100,51,52,7
-30,2,194,-13,0,-33,1,214,360,100,20,9,10,22,100,51,52,7
-30,2,194,-14,0,-32,1,214,1,100,21,10,10,23,100,51,51,7
-30,2,193,-14,0,-32,1,214,1,100,21,10,10,23,100,50,51,7
-31,2,192,-14,1,-32,1,214,1,100,21,10,10,23,100,50,51,7
-31,2,192,-14,1,-32,1,214,1,100,22,10,10,24,100,50,51,7
-31,2,191,-14,1,-32,1,214,1,100,22,10,10,24,100,50,51,7
-32,2,190,-14,0,-32,1,214,1,100,22,10,11,25,100,50,51,7
-32,2,190,-15,0,-32,1,214,0,100,23,11,11,25,100,49,51,7
-32,2,189,-15,0,-32,1,214,0,100,23,11,11,25,100,49,50,7
-33,2,189,-15,1,-32,1,214,1,100,23,11,11,26,100,49,50,7
-33,2,188,-15,1,-31,1,214,1,100,24,11,11,26,100,49,50,7
-33,2,187,-15,0,-31,1,214,1,100,24,11,11,27,100,49,50,7
-33,2,187,-15,0,-31,1,214,1,100,24,11,12,27,100,48,50,7
-34,2,186,-15,0,-31,1,214,0,100,25,12,12,28,100,48,50,7
-34,2,185,-16,1,-31,1,214,360,100,25,12,12,29,100,48,49,7
-34,2,185,-16,1,-31,1,214,360,100,25,12,12,29,100,48,49,7
-35,2,184,-16,1,-31,1,214,360,100,26,12,12,30,100,48,49,7
-35,2,183,-16,1,-31,1,214,360,100,26,12,13,31,100,47,49,7
-35,2,183,-16,1,-31,1,213,360,100,26,12,13,32,100,47,49,7
-36,2,182,-16,1,-31,1,213,360,100,26,13,13,33,100,47,49,7
-36,2,182,-16,1,-31,1,213,360,100,26,13,13,34,100,46,49,7
-36,2,181,-16,1,-31,1,212,360,100,26,13,14,35,100,46,49,7
-37,2,180,-16,1,-31,360,212,1,100,26,13,14,36,100,46,49,7
-37,2,180,-16,1,-31,360,211,1,100,26,13,14,38,100,45,49,7
-37,2,179,-16,1,-30,360,211,1,100,26,13,14,39,100,45,49,7
-38,2,178,-16,1,-30,360,210,2,100,26,13,15,41,100,45,49,7
-38,2,178,-16,1,-30,360,210,2,100,26,14,15,42,100,44,49,7
-38,2,177,-16,0,-30,360,209,2,100,26,14,15,44,100,44,49,7
-39,2,177,-16,0,-29,360,209,2,100,26,14,16,45,98,44,49,7
-39,2,176,-16,1,-29,1,209,2,100,26,14,16,47,96,43,49,7
-39,2,175,-16,0,-29,1,208,2,100,26,14,16,48,94,43,49,7
-40,2,175,-16,0,-30,1,208,2,100,27,14,16,49,92,43,49,7
-40,2,174,-16,0,-30,1,208,2,100,27,15,17,51,90,43,49,7
-40,2,174,-16,0,-30,1,207,2,100,27,15,17,53,88,42,48,7
-41,2,173,-16,1,-30,1,207,1,100,27,15,17,54,86,42,48,7
-41,2,172,-16,1,-31,1,207,360,100,27,15,17,56,84,42,48,7
-41,2,172,-16,1,-30,360,206,360,100,27,15,18,58,83,42,48,7
-42,2,171,-16,0,-30,360,206,359,100,28,15,18,60,62,41,48,7
-42,2,171,-16,0,-30,360,206,359,100,28,15,18,62,49,41,48,7
-42,2,170,-16,0,-30,360,205,359,100,28,16,19,64,56,41,48,7
-43,2,169,-16,1,-31,1,205,359,100,28,16,19,67,72,41,48,7
-43,2,169,-17,1,-32,1,204,359,100,28,16,19,70,74,41,48,7
-43,2,168,-17,1,-32,1,204,359,100,27,16,20,74,72,40,48,7
-44,2,167,-17,0,-32,1,203,359,100,27,16,20,79,70,40,48,7
-44,2,167,-16,0,-32,1,202,359,100,27,16,20,84,67,40,49,7
-44,2,166,-16,0,-32,1,201,359,100,27,16,21,91,65,40,49,7
-45,2,165,-16,0,-32,1,199,360,100,26,17,22,100,63,39,50,7
-45,2,165,-16,0,-32,1,198,360,100,26,17,22,100,60,39,50,7
-45,2,164,-16,1,-33,1,197,1,100,25,17,23,100,58,39,51,7
-46,2,163,-16,1,-34,1,196,1,100,25,17,23,100,57,39,51,7
-46,2,163,-16,1,-34,1,195,1,100,25,17,24,100,55,39,52,7
-46,2,162,-16,0,-35,1,194,360,100,25,17,25,100,54,38,52,7
-47,2,161,-16,0,-35,1,193,360,100,25,17,25,100,53,38,53,7
-47,2,161,-16,0,-36,1,192,360,100,24,18,26,100,52,38,53,7
-47,2,160,-16,1,-37,1,191,360,100,24,18,26,100,51,38,53,7
-48,2,159,-15,1,-37,1,191,360,100,24,18,27,100,50,38,54,7
-48,2,158,-15,1,-38,1,190,360,100,24,18,27,100,50,38,54,7
-48,2,158,-15,0,-39,1,190,1,100,24,18,28,100,49,38,54,7
-49,2,157,-15,0,-39,1,189,1,100,25,18,28,100,49,38,54,7
-49,2,156,-15,0,-40,1,189,1,100,25,18,29,100,48,37,54,7
-49,2,155,-15,1,-40,1,189,1,100,25,19,29,100,48,37,54,7
-49,2,154,-14,1,-41,1,189,360,100,25,19,29,100,48,37,54,7
-50,2,153,-14,1,-42,1,188,360,100,25,19,29,100,48,37,54,7
-50,2,153,-14,0,-42,1,188,360,100,25,19,30,100,47,37,54,7
-50,2,152,-14,0,-43,1,188,360,100,25,19,30,100,47,37,53,7
-51,2,151,-14,1,-43,1,188,0,100,25,19,30,100,47,37,53,7
-51,2,150,-14,1,-44,1,188,1,100,26,19,30,100,47,37,53,7
-51,2,149,-14,1,-44,1,188,1,100,26,19,30,100,47,37,53,7
-51,2,148,-13,0,-45,1,188,1,100,26,19,30,100,47,36,53,7
-52,2,147,-13,0,-45,1,188,1,100,26,19,30,100,47,36,53,7
-52,2,146,-13,0,-46,1,188,0,100,26,20,30,100,47,36,52,7
-52,2,145,-13,1,-46,1,188,360,100,26,20,30,100,47,36,52,7
-53,2,144,-13,1,-47,1,188,360,100,26,20,30,100,47,36,52,7
-53,2,143,-13,1,-47,1,188,360,100,27,20,30,100,46,36,52,7
-53,2,143,-13,0,-48,1,188,360,100,27,20,31,100,46,36,52,7
-53,2,142,-13,0,-48,1,187,360,100,27,20,31,100,46,36,52,7
-54,2,141,-12,0,-49,1,187,360,100,27,20,31,100,46,36,52,7
-54,2,140,-12,1,-49,1,187,360,100,27,20,31,100,46,36,52,7
-54,2,139,-12,1,-49,1,187,360,100,27,20,31,100,46,36,52,7
-54,2,138,-12,1,-50,1,186,360,100,27,20,32,100,45,36,52,7
-55,2,137,-12,0,-50,1,186,360,100,27,20,32,100,45,36,52,7
-55,2,136,-12,0,-51,1,185,360,100,27,20,32,100,45,35,52,7
-55,2,134,-12,1,-51,1,185,360,100,27,20,33,100,45,35,52,7
-55,2,133,-11,1,-51,1,185,360,100,27,21,33,100,45,35,53,7
-56,2,132,-11,1,-52,1,184,1,100,27,21,33,100,44,35,53,7
-56,2,131,-11,0,-52,1,184,1,100,27,21,33,100,44,35,53,7
-56,2,130,-11,0,-52,1,184,1,100,27,21,34,100,44,35,53,7
-56,2,129,-11,0,-53,1,184,1,100,27,21,34,100,44,35,53,7
-57,2,128,-11,1,-53,1,184,1,100,27,21,34,100,44,35,52,7
-57,2,127,-10,1,-54,1,183,360,100,27,21,34,100,44,35,52,7
-57,2,126,-10,1,-54,1,183,360,100,27,21,34,100,44,35,52,7
-57,2,125,-10,0,-54,1,183,360,100,27,21,34,100,44,35,52,7
-57,2,124,-10,0,-55,1,183,0,100,27,21,34,100,44,35,52,7
-58,2,123,-10,0,-55,1,183,1,100,27,21,34,100,44,35,52,7
-58,2,122,-10,1,-55,1,183,1,100,28,21,34,100,44,35,52,7
-58,2,120,-9,1,-55,1,183,1,100,28,21,34,100,44,35,52,7
-58,2,119,-9,1,-56,1,183,1,100,28,21,34,100,44,35,51,7
-58,2,118,-9,0,-56,1,183,1,100,28,21,34,100,44,35,51,7
-59,2,117,-9,0,-56,1,183,1,100,28,21,34,100,44,35,51,7
-59,2,116,-9,1,-57,1,183,1,100,28,21,34,100,44,35,51,7
-59,2,115,-9,1,-57,1,183,1,100,28,21,34,100,44,35,51,7
-59,2,114,-9,0,-57,1,183,1,100,28,21,33,100,44,35,50,7
-59,2,112,-8,0,-57,1,183,1,100,29,21,33,100,44,34,50,7
-59,2,111,-8,0,-58,1,184,1,100,29,21,33,100,45,34,50,7
-60,2,110,-8,0,-58,1,184,1,100,29,21,33,100,45,34,49,7
-60,2,109,-8,1,-58,1,184,1,100,29,21,32,100,45,34,49,7
-60,2,108,-8,1,-58,1,185,1,100,30,21,32,100,45,34,48,7
-60,2,107,-8,1,-59,1,185,1,100,30,21,32,100,46,34,48,7
-60,2,105,-8,1,-59,1,186,1,100,30,22,32,100,46,34,47,7
-60,2,104,-8,1,-59,1,186,360,100,31,22,31,100,46,34,47,7
-61,2,103,-8,1,-59,1,186,360,100,31,22,31,100,46,34,47,7
-61,2,102,-8,1,-59,1,186,360,100,31,22,31,100,47,34,46,7
-61,2,101,-8,1,-60,1,186,360,100,31,22,31,100,47,34,46,7
-61,2,99,-8,0,-60,1,186,1,100,32,22,31,100,47,34,46,7
-61,2,98,-8,0,-60,1,187,1,100,32,22,31,100,47,34,46,7
-61,2,97,-7,0,-60,1,187,360,100,32,22,31,100,47,34,46,7
-62,2,96,-7,1,-60,1,186,360,100,32,22,31,100,47,34,45,7
-62,2,95,-7,1,-61,1,186,360,100,32,22,31,100,47,34,45,7
-62,2,93,-7,1,-61,1,186,360,100,32,22,31,100,47,34,45,7
-62,2,92,-7,1,-61,1,186,360,100,32,22,31,100,47,34,45,7
-62,2,91,-7,1,-61,1,186,360,100,32,22,31,100,46,34,45,7
-62,2,90,-7,0,-61,1,185,360,100,32,22,32,100,46,34,45,7
-63,2,88,-7,0,-62,1,185,360,100,32,22,32,100,46,33,45,7
-63,2,87,-7,0,-62,1,185,1,100,33,22,32,100,46,33,45,7
-63,2,86,-7,0,-62,1,185,1,100,33,22,32,100,46,33,45,7
-63,2,85,-7,1,-62,1,185,1,100,33,22,32,100,46,33,45,7
-63,2,83,-7,1,-62,1,185,1,100,33,23,32,100,46,33,45,7
-63,2,82,-7,1,-62,1,184,0,100,33,23,32,100,46,33,45,7
-63,2,81,-7,1,-63,1,184,360,100,33,23,32,100,46,33,44,7
-64,2,80,-7,0,-63,1,184,360,100,34,23,32,100,46,33,44,7
-64,2,78,-7,0,-63,1,184,360,100,34,23,32,100,46,33,44,7
-64,2,77,-7,0,-63,1,184,1,100,34,23,32,100,46,33,44,7
-64,2,76,-7,0,-63,1,184,1,100,34,23,32,100,45,33,44,7
-64,2,75,-7,1,-63,1,184,1,100,34,23,33,100,45,33,44,7
-64,2,73,-7,1,-63,1,184,1,100,35,23,33,100,45,32,43,7
-64,2,72,-7,1,-63,1,184,1,100,35,23,33,100,45,32,43,7
-65,2,71,-6,1,-64,1,184,1,100,35,23,33,100,45,32,43,7
-65,2,69,-6,1,-64,1,184,0,100,35,24,33,100,45,32,43,7
-65,2,68,-6,1,-64,1,184,0,100,35,24,33,100,45,32,43,7
-65,2,67,-6,0,-64,1,184,1,100,36,24,33,100,45,32,43,7
-65,2,66,-6,0,-64,1,184,1,100,36,24,33,100,45,32,42,7
-65,2,64,-6,0,-64,1,184,1,100,36,24,33,100,45,32,42,7
-65,2,63,-6,1,-64,1,184,1,100,36,24,33,100,45,32,42,7
-66,2,62,-6,1,-64,1,184,1,100,36,24,33,100,45,32,42,7
-66,2,60,-6,1,-65,1,184,1,100,36,24,33,100,45,31,42,7
-66,2,59,-6,0,-65,1,184,1,100,37,24,33,100,45,31,42,7
-66,2,58,-6,0,-65,1,184,1,100,37,25,33,100,45,31,41,7
-66,2,56,-6,1,-65,1,184,360,100,37,25,34,100,45,31,41,7
