Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Rotation_X,Rotation_Y,Rotation_Z,Raycast_1,Raycast_2,Raycast_3,Raycast_4,Raycast_5,Raycast_6,Raycast_7,Raycast_8,Score,Pedal,Steering
22.03687,8.43278,222.5947,0.237416,-8.756261,60.22405,8.769553,1.558367,0.166271,51.83072,23.21043,15.97097,21.99499,100,18.31447,12.60209,17.35541,4,1,0
22.04176,8.253468,223.7924,0.2562004,-8.946629,59.76563,8.889769,1.630045,0.1934283,49.62747,23.24764,15.97639,21.97616,100,18.33112,12.59763,17.32854,4,1,0
22.04729,8.06438,224.9731,0.2660549,-9.434054,58.91301,9.016368,1.590519,0.1794725,47.36074,23.23872,15.98163,21.99817,100,18.30968,12.59185,17.33225,4,1,0
22.05305,7.867557,226.1458,0.2850942,-9.810226,58.45058,9.205708,1.558272,0.1766696,44.48329,23.2331,15.98714,22.01797,100,18.29031,12.5859,17.33369,4,1,0
22.05853,7.668544,227.3272,0.3216254,-9.896564,58.75817,9.529236,1.531473,0.228896,40.62949,23.22915,15.9924,22.03568,100,18.27295,12.58024,17.33411,4,1,0
22.06477,7.471811,228.5134,0.3564299,-9.798746,59.09331,9.74961,1.507787,0.2757821,37.91506,23.22781,15.99847,22.05316,100,18.25571,12.57386,17.3325,4,1,0
22.0721,7.273489,229.7033,0.3905078,-9.897272,59.39112,9.857239,1.485959,0.2988876,36.08398,23.22908,16.00565,22.07132,100,18.23769,12.56641,17.3287,4,1,0
22.08076,7.067295,230.8983,0.4240991,-10.28837,59.63278,9.977931,1.465772,0.2895335,34.09059,23.23293,16.01415,22.09073,100,18.2183,12.55763,17.32263,4,1,0
22.09045,6.85549,232.1003,0.456358,-10.55157,59.8913,10.19311,1.447376,0.2625235,31.46834,23.23886,16.02372,22.11112,100,18.19785,12.54782,17.31473,4,1,0
22.10066,6.637881,233.3066,0.4872466,-10.84689,60.13932,10.37625,1.429994,0.2405349,29.17886,23.24602,16.03381,22.13178,100,18.17707,12.53752,17.30579,4,1,0
22.11117,6.417867,234.516,0.5165185,-10.98915,60.4104,10.43867,1.413136,0.229316,27.63654,23.25409,16.04421,22.15251,100,18.15621,12.52691,17.29612,4,1,0
22.12196,6.205944,235.7289,0.5445413,-10.62024,60.77028,10.30827,1.396379,0.2283687,27.19689,23.26295,16.05489,22.17327,100,18.13529,12.51604,17.2858,4,1,0
22.133,6.004924,236.9454,0.5713765,-10.111,61.14753,9.976156,1.379583,0.2370429,27.98181,23.27251,16.06584,22.19411,100,18.11427,12.50492,17.27489,4,1,0
22.1442,5.80899,238.1512,0.5802299,-9.878783,60.74736,9.503802,1.363962,0.2437831,29.34634,23.283,16.07695,22.21457,100,18.09358,12.49365,17.26329,4,1,0
22.15621,5.611739,239.366,0.6053813,-9.911093,61.02078,9.213968,1.349272,0.239537,29.77631,23.29469,16.08887,22.23612,100,18.07176,12.48157,17.25053,4,1,0
22.16895,5.410283,240.5912,0.6297368,-10.07377,61.26448,9.208208,1.336003,0.2297513,28.5372,23.30757,16.10153,22.25858,100,18.04899,12.46876,17.23668,4,1,0
22.18223,5.21537,241.823,0.6529977,-9.744207,61.58257,9.216744,1.322833,0.2166857,27.29776,23.32124,16.11473,22.28178,100,18.02548,12.45541,17.22206,4,1,0
22.19573,5.029359,243.0571,0.6754819,-9.334734,61.90845,9.007122,1.308934,0.2099018,27.32696,23.33526,16.12815,22.30528,100,18.00167,12.44184,17.2071,4,1,0
22.20924,4.851723,244.279,0.6809297,-8.949087,61.50731,8.580865,1.295658,0.2037641,28.45961,23.34986,16.14159,22.3283,100,17.97829,12.42827,17.19175,4,1,0
22.22331,4.677157,245.5082,0.7020651,-8.779824,61.78941,8.240155,1.282491,0.1926808,29.13082,23.36514,16.15559,22.35221,100,17.95404,12.41414,17.17569,4,1,0
22.23786,4.501129,246.747,0.7223083,-8.815372,62.03202,8.145644,1.270164,0.1835193,28.43662,23.38111,16.17007,22.3768,100,17.92909,12.39953,17.15897,4,1,0
22.25274,4.333075,247.9915,0.7415627,-8.418624,62.33062,8.036386,1.257673,0.1765818,27.89424,23.3975,16.18488,22.4019,100,17.90364,12.38458,17.14181,4,1,0
22.26778,4.17006,249.2379,0.7600663,-8.191664,62.59842,7.749356,1.244587,0.176659,28.38879,23.41409,16.19986,22.42726,100,17.87795,12.36948,17.12445,4,1,0
22.28332,4.009718,250.4872,0.7780442,-8.069983,62.84292,7.362468,1.23095,0.1676171,29.20569,23.43125,16.21532,22.45344,100,17.85145,12.35388,17.10649,4,1,0
22.29928,3.854794,251.745,0.7952084,-7.774449,63.10042,7.147985,1.217865,0.1584101,29.19759,23.44902,16.23121,22.48021,100,17.82435,12.33786,17.08792,4,1,0
22.31565,3.702322,253.0108,0.8115137,-7.628755,63.33136,7.108011,1.205309,0.1490584,28.21378,23.46739,16.2475,22.50753,100,17.79671,12.32144,17.06878,4,1,0
22.33214,3.55738,254.2798,0.8271334,-7.265075,63.58466,6.967429,1.192549,0.1471214,27.86009,23.48595,16.26393,22.53502,100,17.76891,12.30489,17.04945,4,1,0
22.34855,3.419008,255.5353,0.8273047,-6.961682,63.11331,6.619505,1.180505,0.1452475,28.66142,23.50491,16.28028,22.56196,100,17.74162,12.28843,17.02987,4,1,0
22.36539,3.280595,256.7938,0.8419788,-6.968431,63.32128,6.212737,1.167903,0.1355411,29.62685,23.52427,16.29705,22.58969,33.80473,17.71357,12.27153,17.00983,4,1,0
22.38257,3.146593,258.0612,0.8558955,-6.720436,63.54863,6.031367,1.15576,0.1271214,29.4251,23.54409,16.31417,22.61794,33.14474,17.685,12.25429,16.98933,4,1,0
22.40005,3.019022,259.336,0.8690096,-6.382647,63.77877,5.994142,1.14385,0.1202858,28.43668,23.56427,16.33158,22.64664,34.16377,17.65601,12.23677,16.96845,4,1,0
22.41759,2.899275,260.6132,0.8815318,-6.004365,64.00864,5.837779,1.131622,0.1205056,28.20694,23.58451,16.34906,22.67547,34.09398,17.6269,12.21917,16.94749,4,1,0
22.43503,2.784891,261.8766,0.8794339,-5.755365,63.50964,5.492126,1.120141,0.1199195,28.97153,23.60507,16.36645,22.70377,32.47697,17.5983,12.20168,16.92634,4,1,0
22.45288,2.670149,263.1436,0.891213,-5.772096,63.69956,5.137099,1.108168,0.1106456,29.74136,23.62598,16.38424,22.73284,31.41223,17.56896,12.18378,16.90479,4,1,0
22.47103,2.557995,264.4189,0.9023502,-5.620294,63.89725,5.0031,1.096462,0.101541,29.27222,23.64726,16.40233,22.76241,31.85999,17.53913,12.16558,16.88283,4,1,0
22.48938,2.454745,265.7,0.9127514,-5.168772,64.11575,4.935578,1.084696,0.09446192,28.48556,23.66874,16.42062,22.79232,32.80982,17.50899,12.14718,16.86065,4,1,0
22.50773,2.359324,266.9821,0.9226115,-4.790733,64.32307,4.717493,1.072558,0.09462486,28.68245,23.69014,16.43891,22.8223,32.87534,17.47882,12.12879,16.83851,4,1,0
22.52595,2.268373,268.2506,0.9185909,-4.580373,63.80143,4.33229,1.061268,0.09402797,30.02848,23.71182,16.45708,22.85171,31.81567,17.44918,12.11051,16.81623,4,1,0
22.54453,2.178631,269.5244,0.9277558,-4.510934,63.98235,4.030682,1.049687,0.08612352,30.99461,23.89473,16.4756,22.8818,31.31299,17.41888,12.09189,16.79357,4,1,0
22.56338,2.089716,270.8062,0.9363837,-4.450579,64.15565,3.966839,1.038278,0.07799848,30.20733,23.91699,16.49439,22.91234,32.23149,17.38817,12.073,16.77058,4,1,0
22.58235,2.01078,272.0919,0.9443432,-3.952342,64.35522,3.892658,1.026613,0.07177763,29.61932,23.93931,16.5133,22.94315,33.17576,17.35723,12.05398,16.74749,4,1,0
22.60126,1.93862,273.3774,0.9518257,-3.627316,64.53825,3.624588,1.014532,0.07213492,30.66524,23.96147,16.53216,22.97398,33.0218,17.3263,12.03501,16.91991,4,1,0
22.62004,1.870441,274.6491,0.9461645,-3.436816,63.99832,3.203096,1.003377,0.071578,33.47519,23.98386,16.55089,23.00422,31.70621,17.29592,12.0162,16.89686,4,1,0
22.63914,1.805897,275.9275,0.9529985,-3.242601,64.1708,2.947377,0.992047,0.06460736,35.12136,24.00655,16.56993,23.03506,31.49554,17.26497,11.99706,16.87346,4,1,0
22.65849,1.742623,277.2134,0.9593851,-3.165585,64.33052,2.913951,0.9807323,0.05513836,34.27923,24.0295,16.58922,23.06635,32.61212,17.23361,11.97766,16.84976,4,1,0
22.67787,1.68793,278.5017,0.9652017,-2.739968,64.50449,2.819929,0.9690927,0.04881731,34.30949,24.05239,16.60856,23.09781,33.43691,17.20214,11.95824,16.82608,4,1,0
22.69739,1.638471,279.7818,0.9645004,-2.489542,64.31191,2.505784,0.8626602,0.02629162,37.47626,24.03448,16.62759,23.16647,32.96949,17.14125,11.93836,16.82908,4,1,0
22.71656,1.592417,281.0637,0.9687828,-2.320601,64.46842,2.127591,0.7748125,0.02730796,42.89347,24.0242,16.75809,23.22764,31.84162,17.08684,12.05954,16.82735,4,1,0
22.73577,1.551601,282.3524,0.9696423,-2.0488,64.62086,1.940443,0.7019593,0.03098073,45.82314,24.02044,16.77703,23.28323,32.0423,17.0371,12.04013,16.82133,4,1,0
22.75503,1.514602,283.6469,0.9680967,-1.851752,64.76515,1.894977,0.641099,0.03294266,45.80326,42.56369,16.79609,23.33433,33.12774,16.99104,12.02071,16.81184,4,1,0
22.7742,1.484364,284.942,0.9647286,-1.518097,64.91057,1.736429,0.5896713,0.0355201,48.98605,42.55213,16.8151,23.38165,33.56689,16.9481,12.00143,16.79976,4,1,0
22.79314,1.458855,286.2219,0.9518786,-1.287563,64.34174,1.38332,0.5472575,0.03572868,60.43026,42.54714,16.83391,23.4251,32.76133,16.9083,11.9824,16.78539,4,1,0
22.81218,1.435515,287.5045,0.946113,-1.176946,64.4824,1.029913,0.5105277,0.02521648,79.86438,42.5466,16.85286,23.46652,31.8051,16.87011,11.96329,16.76924,4,1,0
22.83116,1.416543,288.7943,0.9393288,-0.9517022,64.61812,0.898966,0.4786787,0.01353605,90.28734,42.54963,16.87176,23.50595,32.32442,16.83351,11.94425,16.75178,4,1,0
22.84991,1.403799,290.0887,0.931582,-0.6378578,64.75076,0.8681414,0.4507097,0.006449175,92.65176,42.55526,16.89045,23.54355,33.50595,16.79843,11.92545,34.8543,4,1,0
22.86831,1.396481,291.3834,0.9230394,-0.3691421,64.87965,0.7162435,0.4258101,0.007958783,100,42.56271,16.90879,23.57945,33.96677,16.76481,11.90701,34.84338,4,1,0
22.88637,1.391958,292.663,0.9082894,-0.2316321,64.29649,0.3957631,0.4046352,0.0107812,100,42.57249,16.9268,23.61339,33.32499,16.73281,11.88892,34.8307,4,1,0
22.90433,1.389568,293.9461,0.8987916,-0.1227916,64.42645,0.1193116,0.3851243,0.009675702,100,42.58337,16.94472,23.64654,32.78423,16.71867,11.87094,34.81717,4,1,0
22.92213,1.390104,295.2356,0.8889577,0.02610942,64.55061,0.04254932,0.3670971,0.007664484,100,42.59513,16.96249,23.67891,33.59892,16.87092,11.85311,34.80297,4,1,0
22.93975,1.390897,296.5304,0.8788166,0.04027049,64.67121,0.1131464,0.3502516,0.005527501,100,42.60753,16.98008,23.71056,35.40139,16.84082,11.83546,34.7883,4,1,0
22.95716,1.389383,297.8282,0.8684032,-0.074669,64.78989,0.2124257,0.3343013,0.00396652,100,42.62029,16.99746,23.74156,37.4473,16.81132,11.81803,34.7734,4,1,0
22.97435,1.386101,299.1273,0.8577445,-0.1635344,64.90708,0.2581031,0.3190123,0.002210018,100,42.63324,17.01462,23.92908,39.12518,16.78233,11.80083,34.7584,4,1,0
22.99129,1.384785,300.4277,0.8468611,-0.06582721,65.02315,0.2551943,0.3042748,0.001782479,100,42.64624,29.99531,23.959,40.45462,16.75388,11.78387,34.74341,5,1,0
23.00799,1.386336,301.7298,0.8357706,0.07716725,65.13707,0.222407,0.2899947,0.002684066,100,42.65924,30.01196,23.9884,41.56474,16.72593,24.68105,34.72849,5,1,0
23.02445,1.388735,303.0339,0.82451,0.1194656,65.24792,0.1820203,0.2760851,0.00388703,100,42.67217,30.02839,24.01733,42.60706,16.69844,24.66455,34.71367,5,1,0
23.04069,1.389577,304.3405,0.8131241,0.04178735,65.35575,0.1524242,0.2624723,0.00445431,100,42.68501,30.0446,24.04586,43.71125,16.67136,24.64828,34.69898,5,1,0
23.05672,1.388459,305.6496,0.8016315,-0.05593603,65.46111,0.1449504,0.2491017,0.004290909,100,42.69774,30.0606,24.07399,44.98026,16.64466,24.63223,34.68443,5,1,0
23.07253,1.38691,306.9612,0.7900275,-0.07728022,65.56448,0.1600733,0.2359316,0.003926676,100,42.71029,30.07638,24.10174,46.45201,16.61835,24.61639,34.67007,5,1,0
23.0881,1.386481,308.275,0.7783098,-0.02118834,65.66615,0.1863297,0.2229228,0.003796831,100,42.72262,30.09192,24.1291,48.05515,16.59245,24.6008,34.65595,5,1,0
23.10343,1.387262,309.5907,0.7664866,0.03926001,65.76609,0.2066848,0.210035,0.003860699,100,42.73469,30.10722,24.15609,49.6321,16.56693,24.58545,34.64209,5,1,0
23.11852,1.388168,310.9081,0.7545705,0.04530104,65.86407,0.2097779,0.1972333,0.003827004,100,42.74648,30.12228,24.18271,51.04668,16.54179,24.57035,34.62851,5,1,0
23.13337,1.388284,312.227,0.7425696,0.00569499,65.95996,0.1971781,0.1844977,0.003588833,100,42.75799,30.13711,24.20899,52.28981,16.51702,24.55548,34.61522,5,1,0
23.14798,1.387716,313.5478,0.7304839,-0.02855977,66.05383,0.180543,0.1718234,0.003354359,100,42.7692,30.1517,24.23491,53.47724,17.35252,24.54085,34.60223,5,1,0
23.16234,1.387222,314.8705,0.7183115,-0.02481599,66.14577,0.171609,0.1592082,0.003381751,100,42.78011,30.16605,24.26048,54.74401,19.22176,24.52647,34.58955,5,1,0
23.17645,1.387292,316.1953,0.7060562,0.003547745,66.23587,0.1738982,0.1466449,0.003677688,100,42.79068,30.18014,24.28568,56.14086,21.09469,24.51234,34.57719,5,1,0
23.19032,1.387723,317.5219,0.6937271,0.02162205,66.32416,0.1823488,0.1341209,0.003992999,100,42.80094,30.19399,24.86284,57.61623,22.97106,24.49846,34.56515,5,1,0
23.20394,1.387985,318.8503,0.6813334,0.01314294,66.41069,0.1894105,0.1216201,0.004079633,100,42.81086,30.2076,26.74001,59.07999,24.85069,24.48483,34.55343,5,1,0
23.21732,1.387836,320.1802,0.6688778,-0.007406478,66.49552,0.1911861,0.1091337,0.003911185,100,42.82045,30.22096,28.6186,60.48045,26.73337,24.47144,34.54205,5,1,0
23.23045,1.387509,321.5117,0.6563573,-0.01635627,66.5787,0.1888366,0.09665968,0.003673058,100,42.8297,30.23408,30.49863,61.8302,28.61909,24.4583,34.53101,5,1,0
23.24332,1.387373,322.8449,0.643769,-0.006875157,66.66026,0.1856957,0.08419955,0.003554985,100,42.83859,30.24695,32.38009,63.17243,30.50787,24.44542,34.52031,5,1,0
23.25594,1.387529,324.1797,0.6311136,0.007793461,66.74017,0.1839338,0.07175335,0.003599273,100,42.84713,30.25956,34.26307,64.53596,32.39979,24.43279,34.50996,5,1,0
23.2683,1.387767,325.516,0.6183956,0.0118904,66.81844,0.1836103,0.05931819,0.00370829,100,42.83733,30.27191,36.14745,65.92009,34.29472,24.42043,34.49998,5,1,0
23.28041,1.387836,326.8539,0.6056195,0.003447684,66.89509,0.1838962,0.04689115,0.003773914,100,42.84516,30.28401,38.03326,67.31199,34.54684,24.40832,34.49034,5,1,0
23.29226,1.387703,328.1933,0.5927878,-0.006623458,66.97021,0.1843571,0.03446984,0.003773141,100,42.85264,30.29586,39.92038,68.7057,34.52257,24.39645,34.48105,5,1,0
23.30386,1.387542,329.5342,0.5799006,-0.008076295,67.04385,0.1850682,0.02205308,0.003752233,100,42.85975,30.30746,41.8088,70.10442,34.49868,24.38486,34.47212,5,1,0
23.3152,1.387512,330.8766,0.5669581,-0.001446528,67.11606,0.1859404,0.00963996,0.003751537,100,42.86649,30.31879,42.87002,71.50882,34.47517,24.37352,34.46356,5,1,0
23.32627,1.387614,332.2203,0.5539616,0.005072546,67.18684,0.1864712,-0.002770161,0.003763404,100,42.87288,30.32986,42.89498,72.91171,34.45203,24.36244,34.47331,5,1,0
23.33709,1.387716,333.5654,0.5409133,0.005109521,67.25618,0.1861999,359.9848,0.003758325,100,42.87889,30.34068,42.91957,74.30434,34.42928,24.35163,34.46548,5,1,0
23.34764,1.387721,334.9119,0.5278146,0.0002200401,67.32411,0.1852945,359.9724,0.003728595,100,42.88453,30.35124,42.94381,75.68753,34.40692,24.34108,34.45802,5,1,0
23.35794,1.387647,336.2597,0.5146658,-0.003703414,67.39068,0.1844612,359.96,0.003697499,100,42.8898,30.36153,42.96768,77.07173,34.38493,24.33079,34.45093,5,1,0
23.36796,1.387586,337.6088,0.5014676,-0.003021915,67.45592,0.1843239,359.9476,0.003695317,100,42.8947,30.37157,42.9912,78.46799,34.36333,24.32076,34.4442,5,1,0
23.37772,1.387595,338.9593,0.4882209,0.0004742515,67.51987,0.1848718,359.9352,0.00372542,100,42.89922,30.38133,43.01434,79.87732,34.34212,24.31101,34.43785,5,1,0
23.38722,1.387648,340.3109,0.4749275,0.002660867,67.58254,0.185551,359.9228,0.003758786,100,42.90337,30.39084,43.03712,81.2909,34.3213,24.30152,34.43188,5,1,0
23.39645,1.387681,341.6638,0.4615892,0.001660085,67.64395,0.1858207,359.9104,0.003768107,100,42.90714,30.40008,43.05954,82.6991,34.30086,24.2923,34.42628,5,1,0
23.40541,1.387667,343.0179,0.4482072,-0.0007640946,67.70413,0.1855961,359.898,0.003752481,100,42.91054,30.40905,43.08158,84.09982,34.28081,24.28334,34.42107,5,1,0
23.4141,1.387628,344.3731,0.4347817,-0.001897006,67.76311,0.1852026,359.8856,0.003729673,100,42.91356,30.41775,43.10326,85.49844,34.26115,24.27466,34.41623,5,1,0
23.42253,1.387612,345.7296,0.4213133,-0.00083565,67.8209,0.1849967,359.8732,0.003720341,100,42.91619,30.42619,43.12457,86.90158,34.24188,24.26625,34.41177,5,1,0
23.43068,1.387629,347.0871,0.4078028,0.0008406735,67.87754,0.1850606,359.8608,0.003727576,100,42.91846,30.43436,43.14551,88.30211,34.223,24.25811,34.40769,5,1,0
23.43856,1.387655,348.4458,0.3942514,0.001290392,67.93304,0.1852265,359.8484,0.003739127,100,42.92033,30.44226,43.16607,89.7052,34.20451,24.25024,34.404,5,1,0
23.44617,1.387662,349.8055,0.3806604,0.0003549731,67.98743,0.1853143,359.836,0.00374231,100,42.92183,30.44989,43.18626,91.10814,34.18642,24.24264,34.40069,5,1,0
23.45351,1.387646,351.1663,0.3670306,-0.0007420731,68.04073,0.1852916,359.8236,0.003737643,100,42.92294,30.45725,43.20607,92.51032,34.16872,24.23532,34.39777,5,1,0
23.46058,1.38763,352.5282,0.3533628,-0.0008416665,68.09297,0.1852482,359.8112,0.003734203,100,42.92367,30.46433,43.22551,93.91324,34.15142,24.22827,34.39524,5,1,0
23.46737,1.387627,353.8911,0.3396576,-0.0001213813,68.14417,0.1852511,359.7988,0.003735912,100,42.92402,30.47115,43.24456,95.31805,34.13451,24.2215,34.3931,5,1,0
23.47388,1.38764,355.255,0.3259158,0.0005983198,68.19434,0.1852846,359.7864,0.00373976,100,42.92398,30.47769,43.26324,96.72462,34.118,24.215,34.39134,5,1,0
23.48012,1.38765,356.6198,0.3121386,0.0005384469,68.2435,0.1852846,359.774,0.003740927,100,42.92355,30.47126,43.28154,98.13157,34.10188,24.22148,34.38998,5,1,0
23.48609,1.38765,357.9857,0.2983266,-7.418394E-06,68.29167,0.1852373,359.7616,0.003738787,100,42.92273,30.47725,43.29945,99.53868,34.08616,24.21553,34.38902,5,1,0
23.49177,1.387641,359.3525,0.2844805,-0.0004309678,68.33888,0.1851863,359.7492,0.003734253,100,42.92154,30.48296,43.31698,100,34.07084,24.20987,34.38845,5,1,0
23.49718,1.387635,360.7202,0.270601,-0.0003271687,68.38515,0.1851854,359.7368,0.003732763,100,42.91995,30.4884,43.33412,100,34.05592,24.20448,34.38827,5,1,0
23.50231,1.387636,362.0888,0.2566888,7.395029E-05,68.43049,0.1852343,359.7244,0.003734939,100,42.91796,30.49356,43.35088,100,34.0414,24.19938,34.3885,5,1,0
23.50717,1.387642,363.4583,0.2427448,0.0003011751,68.47491,0.1852842,359.712,0.003737297,100,42.9156,30.49845,43.36726,100,34.02727,24.19455,34.38911,5,1,0
23.51174,1.387646,364.8287,0.2287696,0.0001824224,68.51846,0.1852928,359.6996,0.003738572,100,42.91285,30.50306,43.38324,100,34.01355,24.19,34.39013,5,1,0
23.51603,1.387644,366.1999,0.2147639,-9.322644E-05,68.56112,0.1852606,359.6872,0.003736995,100,42.90969,30.50738,43.39883,100,34.00023,24.18574,34.39155,5,1,0
23.52004,1.38764,367.572,0.2007285,-0.0002157176,68.60294,0.1852236,359.6748,0.003735852,100,42.90615,30.51143,43.41404,100,33.98732,24.18176,34.39337,5,1,0
23.52377,1.387638,368.9448,0.1866639,-8.078456E-05,68.64391,0.1852147,359.6624,0.003735804,100,42.90222,30.5152,43.42885,100,33.9748,24.17806,34.3956,5,1,0
23.52722,1.38764,370.3185,0.1725708,9.17077E-05,68.68406,0.1852334,359.65,0.003736357,99.81561,42.8979,30.51869,43.44327,100,33.96269,24.17464,34.39822,5,1,0
23.53039,1.387643,371.693,0.1584498,0.0001378536,68.7234,0.1852565,359.6376,0.003737173,98.4501,42.89318,30.5219,43.4573,100,33.95098,24.1715,34.40125,5,1,0
23.53327,1.387644,373.0682,0.1443015,3.463864E-05,68.76196,0.1852629,359.6252,0.00373802,97.08357,42.88806,30.52482,43.47092,100,33.93968,24.16866,34.40469,5,1,-0.0810665
23.5362,1.38764,374.4442,0.1301267,-9.486199E-05,68.79974,0.1852238,359.5869,359.9868,95.75552,42.86386,30.52789,43.50461,100,33.91317,24.16584,34.42389,5,1,-0.1459254
23.53919,1.387636,375.821,0.1157094,1.875043E-05,68.83675,0.1851419,359.5069,359.9517,94.48821,42.80926,30.53122,43.57058,100,33.86246,24.16313,34.46844,5,1,-0.2566513
23.54225,1.387634,377.1985,0.09988388,0.0003063738,68.87302,0.1849486,359.3584,359.8957,93.32046,42.70491,30.53511,43.6904,100,33.77225,24.16072,34.55539,5,1,-0.2566513
23.54474,1.387639,378.5767,0.08091307,0.00059353,68.90852,0.1846949,359.155,359.8492,92.22986,42.56098,30.53906,43.85353,100,33.65221,24.15938,34.67802,5,1,-0.3637341
23.54663,1.387642,379.9557,0.05658392,0.0005065537,68.94321,0.1843293,358.8735,359.8075,91.24989,42.36218,30.54359,44.07988,100,33.50794,24.15958,34.85211,5,1,-0.3637341
23.54746,1.387642,381.3353,0.02531695,0.0001865697,68.97708,0.1840397,358.5297,359.7873,90.35503,42.12111,30.54861,44.3588,100,33.31521,24.16207,35.0705,5,1,-0.4532754
23.54736,1.387637,382.7155,-0.01484013,-0.000114255,69.01003,0.18383,358.1072,359.7725,89.46605,41.82915,30.55515,44.70693,100,33.08453,24.16742,35.34599,5,1,-0.5236133
23.54632,1.387632,384.0965,-0.06530774,-0.0001019883,69.04196,0.1836386,357.5991,359.7532,88.67836,41.48507,30.56431,45.13484,100,32.81491,24.17653,35.68705,5,1,-0.5236133
23.54391,1.38763,385.478,-0.1281042,9.608865E-05,69.07271,0.1835147,357.0224,359.739,87.97372,41.10346,30.57638,45.63319,100,32.51887,24.1904,36.08754,5,1,-0.615563
23.54012,1.387631,386.8602,-0.2053603,0.000276233,69.10204,0.1832505,356.3611,359.7153,87.3753,40.67808,30.59303,46.2227,100,32.19138,24.21038,36.56401,5,1,-0.6915852
23.53468,1.38763,388.243,-0.2987774,0.0003076005,69.12966,0.182661,355.6077,359.6792,86.89856,40.20893,30.61593,46.91945,100,31.83294,24.23827,37.05938,5,1,-0.7566137
23.52711,1.387627,389.6263,-0.4106366,0.0003376245,69.15517,0.1817465,354.7596,359.6363,86.55463,39.69969,30.64666,47.73739,100,31.44741,24.27621,37.56341,5,1,-0.7566137
23.5166,1.387628,391.0102,-0.5433943,0.0004038644,69.17805,0.1809634,353.8357,359.6071,86.13004,39.16581,30.68556,48.67069,100,31.0487,24.32598,38.1533,5,1,-0.8465744
23.50365,1.387731,392.3871,-0.6647718,0.0053274,68.84657,0.1632754,352.7299,359.5776,85.92779,38.57114,30.74244,49.85463,91.88512,30.59576,24.39446,38.87624,5,1,-0.8980222
23.48781,1.387866,393.7574,-0.8065437,0.006913827,68.51843,0.142655,351.4621,359.5504,85.96037,37.93033,30.82111,51.30882,93.55344,30.10781,24.48563,39.4674,5,1,-0.9529272
23.46855,1.387941,395.1214,-0.9720527,0.003926083,68.19241,0.1301702,350.047,359.5254,86.11359,37.25108,30.92583,53.0664,95.31519,29.60066,24.60391,40.22002,5,1,-1
23.44534,1.38796,396.4792,-1.164025,0.001313581,67.86725,0.1303534,348.4988,359.5019,86.3027,36.5519,31.06095,55.17138,97.18997,29.08844,24.75393,41.02417,5,1,-1
23.41748,1.388032,397.8307,-1.384705,0.003938583,67.54156,0.1416756,346.8443,359.4861,86.70141,35.85385,31.22905,57.66055,99.19334,28.58747,24.93931,41.73518,5,1,-1
23.38439,1.388219,399.1758,-1.635828,0.009630127,67.2138,0.1583713,345.1045,359.4775,87.03721,35.17191,31.43259,60.58741,94.54893,28.10933,25.16346,42.59748,5,1,-1
23.34554,1.388478,400.5141,-1.918391,0.01319037,66.88234,0.1739613,343.2966,359.4719,87.46866,34.5161,31.67394,64.02592,84.6964,27.66199,25.42971,43.32568,5,1,-1
23.3004,1.3887,401.8457,-2.232796,0.01128986,66.54548,0.1840773,341.434,359.4654,87.9513,33.89286,31.95535,68.07673,76.5974,27.25078,25.74149,44.09359,5,1,-1
23.24837,1.388798,403.1702,-2.578981,0.005089778,66.20152,0.1875266,339.5276,359.4573,88.37174,33.30581,32.27898,72.8768,69.87864,26.87922,26.10247,44.91219,5,1,-1
23.18879,1.388768,404.4876,-2.95653,-0.001391212,65.84879,0.1857397,337.5863,359.4499,88.93993,32.75663,32.64701,78.615,64.25533,26.54953,26.51665,45.5747,5,1,-1
23.12096,1.388672,405.7976,-3.364751,-0.004795495,65.48572,0.181351,335.6169,359.4463,89.32852,32.24567,33.06178,85.55727,59.51004,26.26304,26.90943,46.36972,5,1,-1
23.04427,1.388582,407.1001,-3.802719,-0.004624113,65.11079,0.1767957,333.6251,359.4485,89.8778,31.77245,33.52594,94.08876,55.50407,26.02044,27.31487,47.01267,5,1,-1
22.95813,1.388527,408.3948,-4.269314,-0.002862098,64.72259,0.1734629,331.6154,359.4557,90.30241,31.33599,34.04264,100,52.04887,25.82197,27.78133,47.68973,5,1,-1
22.86206,1.388496,409.6814,-4.763244,-0.001743381,64.31985,0.1715646,329.5913,359.465,90.80439,30.93505,34.61559,100,49.07389,25.66767,28.18843,48.40012,5,1,-1
22.75559,1.388458,410.9596,-5.283082,-0.002008808,63.90137,0.1705445,327.5557,359.4734,91.28168,30.57875,35.24915,100,46.49931,25.55745,28.52648,48.96378,5,1,-1
22.63828,1.388406,412.2291,-5.82732,-0.002681662,63.46609,0.1696933,325.5108,359.4785,91.73661,30.25889,35.94838,100,44.26177,25.49125,28.92767,49.65345,5,1,-1
22.50968,1.388358,413.4896,-6.394392,-0.002422719,63.01298,0.1686431,323.4586,359.4803,92.26762,29.97064,36.71923,100,42.31051,25.46913,29.27424,50.1993,5,1,-1
22.36935,1.388341,414.7406,-6.982702,-0.0008568537,62.5411,0.1675357,321.4004,359.4794,92.6787,29.71241,37.56864,100,40.60463,25.49128,29.55076,50.77542,5,1,-1
